imprecision.imprecision_val,imprecision.imprecision_std,imprecision.imprecision_trajs.kept,imprecision.imprecision_trajs.multiple_clusters,imprecision.imprecision_trajs.too_few_trajs_main_cluster,imprecision.imprecision_trajs.too_few_trajs_general,GPS.hdop,GPS.vtec,weather.Lufttemperatur.value,weather.Lufttemperatur.station_id,weather.Relativ Luftfuktighet.value,weather.Relativ Luftfuktighet.station_id,weather.Nederbördsmängd.value,weather.Nederbördsmängd.station_id,weather.Lufttryck reducerat havsytans nivå.value,weather.Lufttryck reducerat havsytans nivå.station_id,datetime
0.000027196077589013887,0.000023873884616535226,14,0,0,32,0.6820661920967103,21.400000000000002,-1.2999999523162842,85240,84.0,85240,0.0,85240,1012.0,85240,2024-01-01T11:00:00.000000
0.000028297902140495906,0.00002138832008562708,13,0,0,37,0.6820475985470239,11.4,-1.600000023841858,85240,85.0,85240,0.0,85240,1011.9000244140625,85240,2024-01-01T15:00:00.000000
0.000025725337931895034,7.939861195337214e-6,4,0,0,40,0.6820272977579453,3.3000000000000003,-2.5,85240,79.0,85240,0.0,85240,1013.2000122070312,85240,2024-01-01T20:00:00.000000
NaN,-0.0,0,0,0,33,0.6820923792093794,3.4000000000000004,-1.0,85240,83.0,85240,0.0,85240,1010.9000244140625,85240,2024-01-01T06:00:00.000000
0.00002750336025651216,0.000017841336285431045,15,0,0,35,0.7073569672518113,21.200000000000003,-19.100000381469727,85240,86.0,85240,0.0,85240,1023.0,85240,2024-01-06T11:00:00.000000
0.00003543010810550023,0.00003540083242817237,16,0,0,35,0.7070006575755227,11.5,-17.0,85240,87.0,85240,0.0,85240,1024.9000244140625,85240,2024-01-06T15:00:00.000000
0.000030426792134429648,0.000016714482901804433,4,0,0,39,0.7065599205151514,1.9000000000000001,-16.700000762939453,85240,88.0,85240,0.0,85240,1027.5,85240,2024-01-06T20:00:00.000000
NaN,-0.0,0,0,0,33,0.7078069719846207,2.3000000000000003,-22.5,85240,84.0,85240,0.0,85240,1020.0999755859375,85240,2024-01-06T06:00:00.000000
0.00002850279339210289,0.000016212718466231994,16,0,0,37,0.6736046834728773,28.700000000000003,1.7999999523162842,85240,87.0,85240,0.0,85240,1027.9000244140625,85240,2024-01-11T11:00:00.000000
0.00003609346848538795,0.000026024174876480467,34,0,0,29,0.6734159376460295,17.0,-0.800000011920929,85240,88.0,85240,0.0,85240,1029.300048828125,85240,2024-01-11T15:00:00.000000
0.00003609401036541577,0.00003082053704903236,9,0,0,35,0.6751039116628607,3.3000000000000003,-4.400000095367432,85240,98.0,85240,0.0,85240,1029.0999755859375,85240,2024-01-11T20:00:00.000000
0.000029947342450328355,0.00002866169280446792,37,0,0,34,0.6738410219045969,5.1000000000000005,0.20000000298023224,85240,89.0,85240,0.0,85240,1024.300048828125,85240,2024-01-11T06:00:00.000000
0.000021363600798199756,0.000010787366541264756,15,0,0,37,0.7813323727898592,33.300000000000004,-12.600000381469727,85240,92.0,85240,0.0,85240,1002.7000122070312,85240,2024-01-16T11:00:00.000000
0.00003013860105447352,0.00002247763144568291,36,0,0,31,0.7811580250258722,22.0,-14.0,85240,91.0,85240,0.0,85240,1002.4000244140625,85240,2024-01-16T15:00:00.000000
0.000035540177960966013,0.000029639154046803303,10,0,0,34,0.7809359564200498,4.0,-14.899999618530273,85240,90.0,85240,0.0,85240,1000.7000122070312,85240,2024-01-16T20:00:00.000000
0.00004207796091724511,0.00004156200678446536,32,0,0,33,0.7815461168298751,5.6000000000000005,-18.399999618530273,85240,89.0,85240,0.0,85240,1001.2999877929688,85240,2024-01-16T06:00:00.000000
0.00002847190496437982,0.000018551781338905155,14,0,0,34,0.6895106313188766,33.9,1.2999999523162842,85240,84.0,85240,0.0,85240,1013.5,85240,2024-01-21T11:00:00.000000
0.00002805608133310278,0.000026113267612935713,16,0,0,35,0.6895137311519269,22.400000000000002,1.7999999523162842,85240,61.0,85240,0.0,85240,1009.2999877929688,85240,2024-01-21T15:00:00.000000
0.000033716733091439286,0.00001542703679205311,4,0,0,40,0.6895171833656311,4.0,0.4000000059604645,85240,89.0,85240,0.0,85240,1007.2000122070312,85240,2024-01-21T20:00:00.000000
NaN,-0.0,0,0,0,30,0.6895063168835118,4.5,1.0,85240,98.0,85240,0.0,85240,1016.0,85240,2024-01-21T06:00:00.000000
0.000029441565537844126,0.0000204412627731714,16,0,0,36,0.8513731958601545,28.3,-0.5,85240,94.0,85240,0.0,85240,1011.0999755859375,85240,2024-01-26T11:00:00.000000
0.00003295039810118254,0.00003224066497644732,36,0,0,31,0.8512231784634656,26.0,0.5,85240,97.0,85240,0.6000000238418579,85240,1003.0999755859375,85240,2024-01-26T15:00:00.000000
0.00003666604807928726,0.00004675489658530371,7,0,0,33,0.8510335064848711,4.2,1.100000023841858,85240,99.0,85240,0.5,85240,1001.7000122070312,85240,2024-01-26T20:00:00.000000
0.000032012943614181494,0.000023719022252414254,36,0,0,34,0.8515585462860606,4.9,-0.8999999761581421,85240,98.0,85240,0.0,85240,1017.7999877929688,85240,2024-01-26T06:00:00.000000
0.000024726081154142224,0.000016114813735477603,18,0,0,35,0.6412185815269006,37.800000000000004,4.099999904632568,85240,99.0,85240,0.0,85240,1011.2000122070312,85240,2024-03-01T11:00:00.000000
0.000034904551867361945,0.00003520257708739247,36,0,0,30,0.6414089347538103,31.700000000000003,5.0,85240,99.0,85240,0.0,85240,1010.5,85240,2024-03-01T15:00:00.000000
0.00002020738495517458,8.590857792935677e-6,7,0,0,35,0.6416450945810876,10.100000000000001,3.700000047683716,85240,100.0,85240,0.0,85240,1011.2999877929688,85240,2024-03-01T20:00:00.000000
0.00003654515061019831,0.00003506150039175005,39,0,0,31,0.6409789387275577,10.600000000000001,0.6000000238418579,85240,97.0,85240,0.0,85240,1012.2999877929688,85240,2024-03-01T06:00:00.000000
0.000025023961081747895,0.000015772911135888272,16,0,0,36,0.5932100221969976,28.0,0.20000000298023224,85240,88.0,85240,0.0,85240,1034.0999755859375,85240,2024-03-06T11:00:00.000000
0.000027277453253168813,0.000014965037976272227,35,0,0,31,0.5932742391954756,28.6,1.7999999523162842,85240,80.0,85240,0.0,85240,1033.5999755859375,85240,2024-03-06T15:00:00.000000
0.00004460910270372943,0.00005363981788490777,10,0,0,34,0.5933535299899773,9.9,-2.5,85240,93.0,85240,0.0,85240,1034.0999755859375,85240,2024-03-06T20:00:00.000000
0.00003673512963740333,0.00003075076185808237,36,0,0,32,0.5931287931692494,12.4,-1.100000023841858,85240,92.0,85240,0.0,85240,1032.4000244140625,85240,2024-03-06T06:00:00.000000
