imprecision.imprecision_val,imprecision.imprecision_std,imprecision.imprecision_trajs.kept,imprecision.imprecision_trajs.multiple_clusters,imprecision.imprecision_trajs.too_few_trajs_main_cluster,imprecision.imprecision_trajs.too_few_trajs_general,GPS.hdop,GPS.vtec,weather.Lufttemperatur.value,weather.Lufttemperatur.station_id,weather.Relativ Luftfuktighet.value,weather.Relativ Luftfuktighet.station_id,weather.Nederbördsmängd.value,weather.Nederbördsmängd.station_id,weather.Lufttryck reducerat havsytans nivå.value,weather.Lufttryck reducerat havsytans nivå.station_id,datetime
0.00001909731922676933,8.520053603210922e-6,16,0,0,14,0.6823271934907764,9.8,-4.0,96190,83.0,96190,0.0,96190,1015.7000122070312,96190,2024-01-01T15:00:00.000000
0.000029667957909945405,0.000022091738453445266,11,0,0,13,0.682382570593799,2.3000000000000003,-4.400000095367432,96350,80.0,96190,0.0,96190,1015.0,96190,2024-01-01T06:00:00.000000
0.000017928013886550677,8.575465184995169e-6,17,0,0,14,0.7076374725399779,10.600000000000001,-16.700000762939453,96190,68.0,96190,0.0,96190,1024.9000244140625,96190,2024-01-06T15:00:00.000000
0.00002804050939570999,0.000025150127262100124,13,0,0,13,0.7084537330364946,1.7000000000000002,-20.0,96350,69.0,96190,0.0,96190,1020.0,96190,2024-01-06T06:00:00.000000
0.000022953616235817104,0.000010134540457554391,23,0,0,7,0.6735329138309976,15.200000000000001,0.4000000059604645,96190,75.0,96190,0.0,96190,1029.0999755859375,96190,2024-01-11T15:00:00.000000
0.000019979466979087736,9.384188547286801e-6,18,0,0,9,0.6716002311965648,4.4,2.799999952316284,96350,71.0,96190,0.0,96190,1022.2000122070312,96190,2024-01-11T06:00:00.000000
0.00001784991477213205,8.818834054793163e-6,21,0,0,7,0.7866073965034065,20.400000000000002,-14.699999809265137,96190,79.0,96190,0.0,96190,1000.7999877929688,96190,2024-01-16T15:00:00.000000
0.00002252094909518633,0.000012281501647287903,23,0,0,8,0.7872388113237953,6.0,-17.799999237060547,96350,73.0,96190,0.0,96190,1000.2000122070312,96190,2024-01-16T06:00:00.000000
0.000018219547366749256,6.873724652302216e-6,20,0,0,13,0.689424769732792,20.6,2.200000047683716,96190,60.0,96190,0.0,96190,1008.2000122070312,96190,2024-01-21T15:00:00.000000
0.00003758525239778444,0.00002833725448848973,13,0,0,13,0.6894258675158632,4.0,-2.0999999046325684,96350,86.0,96190,0.20000000298023224,96190,1014.5999755859375,96190,2024-01-21T06:00:00.000000
0.000022696978823784674,0.000011102568464427867,24,0,0,7,0.8513436533695049,25.5,0.30000001192092896,96190,83.0,96190,0.0,96190,1004.5999755859375,96190,2024-01-26T15:00:00.000000
0.000022837592317895684,0.000010572551613700378,23,0,0,7,0.8516835862403136,4.2,-2.0999999046325684,96350,83.0,96190,0.0,96190,1017.7000122070312,96190,2024-01-26T06:00:00.000000
0.00002789589441982885,0.000015252917496835533,23,0,0,7,0.6818193792487094,25.3,22.200000762939453,96190,42.0,96190,0.0,96560,1002.4000244140625,96190,2024-07-01T15:00:00.000000
0.000024594757570123704,0.000014174470221230317,20,0,0,6,0.6814708311676083,22.900000000000002,15.0,96190,82.0,96190,0.0,96560,1002.5999755859375,96190,2024-07-01T06:00:00.000000
0.000021042701661593102,9.340593294982659e-6,17,0,0,13,0.742136748814266,25.200000000000003,18.299999237060547,96190,51.0,96190,0.0,96190,1001.4000244140625,96190,2024-07-06T15:00:00.000000
0.000028361251552382113,0.00001286607302156149,13,0,0,15,0.7422284146742477,30.900000000000002,12.699999809265137,96190,82.0,96190,0.0,96190,999.7999877929688,96190,2024-07-06T06:00:00.000000
0.00002629870987941799,0.000014141273686205803,21,0,0,6,0.6899423646938924,24.700000000000003,22.200000762939453,96190,62.0,96190,0.0,96190,1012.9000244140625,96190,2024-07-11T15:00:00.000000
0.000030258454290374108,0.000016006000862810873,15,0,0,7,0.6892277014332446,32.0,17.5,96190,88.0,96190,0.0,96190,1012.4000244140625,96190,2024-07-11T06:00:00.000000
0.000023731411583261708,0.00001105106057410403,22,0,0,6,0.7551272979145272,26.0,22.700000762939453,96190,50.0,96190,0.0,96190,1013.7000122070312,96190,2024-07-16T15:00:00.000000
0.000027512972349520176,0.00002477206402740074,19,0,0,7,0.7548172917048949,27.400000000000002,17.200000762939453,96190,75.0,96190,0.0,96190,1013.7999877929688,96190,2024-07-16T06:00:00.000000
0.00002521951551770783,0.000016176671371282538,18,0,0,15,0.6760082428753519,27.0,23.899999618530273,96190,54.0,96190,0.0,96190,1012.0,96190,2024-07-21T15:00:00.000000
0.00003231423754560781,0.000018879141482576922,12,0,0,15,0.6760382661115797,30.6,16.399999618530273,96190,81.0,96190,0.0,96190,1013.5999755859375,96190,2024-07-21T06:00:00.000000
0.000030214041770639664,0.00001402983722394682,18,0,0,6,0.7389457200058116,22.400000000000002,24.299999237060547,96190,44.0,96190,0.0,96190,1009.7999877929688,96190,2024-07-26T15:00:00.000000
0.00002674714901560993,0.000018824653340093795,20,0,0,6,0.739597966775624,14.5,15.699999809265137,96190,76.0,96190,0.0,96190,1011.0,96190,2024-07-26T06:00:00.000000
